動画ID,aa,ccc,gj,gumi,intro,joy,ktkr,meiko,mirai,wktk,wr,www,yyy,いい,いいね,うい,うぽつ,ええ,おおい,お前,かっこ,かっこいい,かわいい,かわゆい,きた,きれい,ここ,こと,これ,さん,すき,すぎ,すこっぷ,すごい,そう,それ,たま,ちゃん,ちょ,っぽい,ない,なに,なん,ほしい,みたい,もきゅもきゅ,やばい,よい,よさげ,りんり,アブ,カラオケ,コピー,コメ,サビ,タグ,ダイヤ,ネギ,ハート,マイリス,ミク,ミリオン,リリン,リン,ルカ,レン,一番,中毒,久々,久しぶり,乖離,今日,共感,再生,初見,動画,可愛い,大好き,好き,好きだ,小説,弾幕,忍者,愛愛愛,感じ,支援,最高,期待,歌詞,殿堂入り,画質,神曲,素敵,綺麗,職人,脚気,良い,調教,配信,鳥肌
nm12177206,0,0,0,0,1,0,1,0,0,26,1,2,11,11,0,2,2,2,1,0,0,0,38,3,9,0,0,0,6,2,2,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,2,12,0,0,1,0,0,0,0,0,9,1,2,0,0,0,1,2,0,1,1,4,6,3,2,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,1,0,0,0
nm10674682,0,542,0,0,0,0,1,0,0,0,0,6,0,6,0,2,0,0,0,2,0,0,16,1,0,0,0,1,17,0,0,0,0,0,2,0,0,0,2,1,4,6,1,0,1,0,0,0,1,0,0,0,0,4,0,8,0,0,2,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,3,1,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
nm13287759,0,0,0,0,0,1,0,0,0,0,0,1,0,18,3,0,0,1,0,0,2,6,1,0,0,0,0,0,10,17,2,1,0,13,3,0,0,0,0,4,2,1,0,0,3,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,8,1,0,0,0,0,1,0,1,0,1,0,5,0,2,0,0,2,1,15,0,1
sm10027079,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm10038694,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,2,0,0,0,0,17,0,1,0,0,0,4,0,1,0,0,3,1,1,0,0,0,1,0,0,0,0,1,0,6,1,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
sm10037227,0,10,1,0,0,4,1,0,0,1,0,0,0,11,3,1,0,7,0,0,8,33,0,0,3,0,8,5,5,8,3,0,0,3,1,0,0,0,1,1,2,1,2,4,3,0,3,3,0,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,3,2,0,5,14,2,0,1,0,0,0,0,4,0,5,0,0,1,0,1,0,32,2,4,2,1
sm10175368,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
sm10066433,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,1,0,1,0,0,2,2,0,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,2,0,1
sm10219141,0,0,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,1,0,0,1,3,1,0,0,1,0,0,4,1,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0
sm10242501,0,0,0,0,0,0,1,0,0,0,0,2,0,30,5,0,0,2,1,0,1,11,0,0,0,4,1,0,7,2,3,1,0,3,0,0,0,8,1,3,3,0,0,0,0,0,5,1,0,0,0,0,0,5,0,1,0,0,0,17,0,0,0,0,18,1,0,1,0,0,0,0,0,0,1,0,0,1,9,6,0,0,0,0,3,1,2,0,0,0,0,0,2,0,0,12,6,22,1,1
sm10385393,0,0,0,0,8,2,1,0,0,36,0,3,0,10,5,1,0,11,3,0,3,16,1,0,3,1,1,0,3,4,1,1,0,3,1,0,0,0,0,0,1,1,1,1,0,0,3,1,2,0,0,2,0,0,1,14,0,0,0,5,0,0,0,1,0,6,0,2,2,1,0,1,0,0,13,0,0,2,4,1,0,0,0,0,0,3,0,7,0,0,2,0,1,0,0,13,0,0,1,0
sm10393864,0,0,0,36,1,0,0,0,0,0,0,4,0,77,7,8,0,1,0,4,1,1,16,3,1,0,12,6,18,17,5,3,0,6,24,3,0,11,0,1,12,1,1,1,2,0,4,3,0,0,1,5,1,6,9,0,0,0,0,0,0,1,0,0,0,0,4,1,3,4,0,2,0,9,0,1,13,24,36,1,0,7,0,0,5,1,16,0,5,0,1,2,1,5,3,0,23,3,0,1
sm10443985,0,0,1,0,0,0,0,3,0,1,0,8,0,3,1,0,0,8,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,3,0,1,0,1,4,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0
sm10445286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
sm10446457,0,0,2,0,0,5,5,0,0,13,0,1,0,30,4,3,0,9,1,0,0,0,135,9,15,0,1,2,11,16,2,5,0,0,1,1,0,14,2,6,2,0,1,2,3,0,0,0,0,1,0,12,0,2,0,0,0,0,28,6,0,2,0,48,0,2,1,4,1,1,0,1,1,7,33,3,37,19,9,8,0,2,0,0,0,3,1,0,0,21,2,4,1,2,18,0,1,1,23,0
sm10446708,0,0,0,0,5,0,3,0,0,3,0,0,0,16,3,0,0,1,3,0,1,5,0,0,0,0,1,0,3,12,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,14,0,0,0,12,1,0,0,0,0,0,0,0,0,3,3,2,1,6,6,3,0,0,0,0,1,0,1,0,0,0,0,0,3,1,0,11,3,6,0,0
sm10453745,0,0,2,0,0,0,3,0,0,3,0,1,0,1,0,5,0,0,0,0,0,2,5,2,5,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,3,0,0,0,0,0,7,0,1,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,3,1,0,0,0
sm10533832,26,0,8,0,26,17,14,0,0,105,0,19,87,85,15,3,1,9,10,1,3,17,5,0,45,9,10,12,79,29,33,2,24,21,5,1,1,1,3,1,16,2,4,7,5,0,25,7,7,0,0,41,13,8,0,1,0,1,0,22,8,202,0,0,0,0,6,182,21,20,0,4,2,12,264,19,0,87,77,18,0,3,0,0,7,40,26,14,5,0,5,16,15,14,11,4,9,0,89,5
sm10543519,0,0,0,0,0,0,1,0,0,0,0,8,0,20,5,1,0,2,0,1,0,1,3,1,1,1,7,4,14,2,1,1,0,8,1,0,1,0,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,3,0,0,2,0,0
sm10565041,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,1,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0
sm10626762,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
sm10628168,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,4,0,0,2,0,1,1,0,1,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,4,0,1
sm10632158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
sm10659443,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sm10713103,0,0,0,0,0,2,0,0,0,0,0,3,0,39,3,1,0,3,0,6,0,0,73,1,1,0,1,8,9,17,3,0,16,7,1,0,0,0,0,10,25,4,3,3,0,0,1,0,0,0,0,1,0,5,1,1,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,18,0,0,4,19,2,12,5,0,0,0,0,1,0,4,0,7,0,0,0,1,0,0,0,7,5,3,0
sm10820620,0,0,0,13,0,1,0,0,0,0,0,0,0,31,6,0,0,1,0,0,0,1,4,0,0,0,2,1,5,6,2,2,0,1,0,0,0,0,0,2,3,0,1,0,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,5,2,0,0,0,0,0,0,4,0,1,0,2,0,0,2,0,0,3,2,0,0
sm10868543,0,0,0,0,0,0,0,0,0,0,0,1,0,14,6,0,0,0,0,0,0,0,3,0,0,0,1,0,4,2,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0
sm10907267,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm10975244,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sm10971662,0,0,0,0,0,0,2,0,0,11,0,2,0,4,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm11049254,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sm11080597,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
sm11139657,0,0,1,0,1,0,1,0,0,14,0,2,0,21,2,0,0,0,1,0,0,6,0,0,0,1,0,0,4,0,2,0,0,5,0,0,0,1,0,0,1,1,0,0,0,0,1,2,8,0,0,0,0,7,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,2,11,0,1,1,3,0,0,0,0,0,1,0,0,2,1,0,1,1,1,7,0,0,1,0,0,0
sm11146117,0,0,1,0,0,3,5,0,0,7,0,1,0,7,0,0,0,7,2,0,2,24,1,0,6,0,0,0,6,1,1,1,0,0,1,0,0,1,0,0,2,0,0,4,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,1,0,0,0,1,4,1,0,7,7,4,0,0,0,0,0,2,5,2,0,0,1,0,0,1,0,25,0,1,2,0
sm11086161,0,0,1,0,6,0,4,0,0,41,0,5,0,20,3,1,0,6,9,3,6,34,3,0,14,0,3,7,15,10,0,2,0,1,1,3,2,2,0,16,10,3,2,0,4,0,3,2,2,0,0,1,1,14,0,2,0,0,0,5,0,0,0,0,15,0,2,0,1,2,0,0,0,1,28,3,1,4,8,4,0,5,0,0,2,1,1,9,1,10,0,0,0,1,1,44,2,0,0,1
sm11151641,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
sm11165729,0,0,1,0,2,0,1,0,0,28,0,3,0,9,1,0,0,1,1,0,2,5,3,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,18,1,0,1,6,0,0,0,0,0,2,0,1,8,0,0,1,0,0,1,0,3,2,0,0,0
sm11183729,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,2,3,0,0,0,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2
sm11237572,3,0,2,21,0,0,2,0,0,0,0,8,0,46,3,0,0,8,1,0,7,53,15,0,0,0,5,3,10,13,7,0,0,5,1,0,1,0,0,2,1,0,2,2,2,0,4,2,0,0,0,1,0,1,4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,6,2,6,4,10,0,0,0,0,1,2,6,0,4,5,0,0,4,0,7,50,10,0,1,3
sm11240351,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,5,0,0,0,27,3,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sm11244099,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
sm11252628,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0
